trial,Omega,tail_ess,bulk_ess
C0524T05,Omega.6.6,NA,NA
C0524T06,Omega.6.6,NA,NA
C0524T09,Omega.6.6,NA,NA
C0524T08,Omega.6.6,NA,NA
C0743T08,Omega.6.6,NA,NA
C0524T11,Omega.6.6,NA,NA
C0743T09,Omega.6.6,NA,NA
C0524T12,Omega.6.6,NA,NA
DIA3009,Omega.6.6,NA,NA
ART3001,Omega.6.6,NA,NA
CNTO1275PSA3001,Omega.6.6,NA,NA
CNTO1275PSA3002,Omega.6.6,NA,NA
DIA3005,Omega.6.6,NA,NA
DIA3002,Omega.6.6,NA,NA
DIA3010,Omega.6.6,NA,NA
DIA3006,Omega.6.6,NA,NA
DIA3012,Omega.6.6,NA,NA
DIA3015,Omega.6.6,NA,NA
28431754DIA3014,Omega.6.6,NA,NA
28431754DIA3011,Omega.6.6,NA,NA
