llt_code,pt_name
10062564,Cementoblastoma
10062565,Pulmonary bullectomy
10062566,Bladder dilatation
10062567,Gastric mucosal hypertrophy
10062568,Gastric mucosal hypertrophy
10062569,Enterobiasis
10062570,Enterovesical fistula
10062571,Muscular weakness
10062572,Muscular weakness
10062573,Brain stem thrombosis
10062574,Temporomandibular joint syndrome
10062575,Muscle contracture
10062576,Metabolic syndrome
10062577,Injectable contraception
10062578,Bone marrow conditioning regimen
10062579,Necrotising panniculitis
10062580,Injection site necrosis
10062581,Ovarian neoplasm
10062582,Eczema
10062583,Herpes simplex test positive
10062584,Heterophoria
10062585,Peripheral arterial occlusive disease
10062586,Sarcoma uterus
10062587,Chorea
10062588,Myelitis
10062589,Deep vein thrombosis
10062590,Orchitis noninfective
10062591,Orchitis
10062592,Product use issue
10062593,Adenomyosis
10062594,Ovarian theca cell tumour
10062595,Herpes simplex test negative
10062596,Herpes simplex test
10062597,Sarcoma uterus
10062598,Necrotising panniculitis
10062599,Arterial occlusive disease
10062600,Lowry-Wood syndrome
10062601,Thyroglossal fistula
10062602,Hepatitis B DNA increased
10062603,Hepatitis B DNA decreased
10062604,Oral papilloma
10062605,Sexual dysfunction
10062606,Congenital uterine anomaly
10062607,Cervicobrachial syndrome
10062608,Endocarditis noninfective
10062609,Drug dependence
10062610,Ischaemic limb pain
10062611,Oral administration complication
10062612,Neoplasm progression
10062613,Ischaemic limb pain
10062614,Neoplasm progression
10062615,Limb immobilisation
10062616,Limb immobilisation
10062617,Joint stabilisation
10062618,Joint stabilisation
10062619,Pre-eclampsia
10062620,Urinary incontinence
10062621,Corneal endotheliitis
10062622,Pigment nephropathy
10062623,Hungry bone syndrome
10062624,High turnover osteopathy
10062625,Parasite allergy
10062626,Accessory navicular syndrome
10062627,Repetitive strain injury
10062628,Rhinorrhoea
10062629,Autonomic nervous system imbalance
10062630,Abdominal hernia
10062631,Cholecystitis infective
10062632,Cholecystitis infective
10062633,High turnover osteopathy
10062634,Low turnover osteopathy
10062635,Blood creatine phosphokinase BB
10062636,Blood creatine phosphokinase BB increased
10062637,Cytomegalovirus test
10062638,Cytomegalovirus test
10062639,Herpes dermatitis
10062640,Herpes ophthalmic
10062641,Female sexual arousal disorder
10062642,Systemic mycosis
10062643,Injection site reaction
10062644,Noninfective bronchitis
10062645,Hysterical psychosis
10062646,Pancreatic enzymes decreased
10062647,Enterocolitis
10062648,Enterovesical fistula
10062649,Metamyelocyte percentage increased
10062650,Ethanol gelation test positive
10062651,Ethanol gelation test negative
10062652,Ethanol gelation test
10062653,Urostomy
10062654,Foaming at mouth
10062655,Foaming at mouth
10062656,Bladder tamponade
10062657,Septic rash
10062658,Capillary fragility test
10062659,In vivo gene therapy
10062660,Rhinorrhoea
10062661,Hyperhidrosis
10062662,Uterine mass
10062663,Uterine cervical metaplasia
10062664,Gastrointestinal hypomotility
10062665,Dysaesthesia pharynx
10062666,Dysaesthesia pharynx
10062667,Dysaesthesia pharynx
10062668,Dysaesthesia pharynx
10062669,Legionella test positive
10062670,Mycoplasma test
10062671,Mycoplasma test positive
10062672,Chlamydia test
10062673,Chlamydia test positive
10062674,Pseudocholinesterase deficiency
10062675,Legionella test positive
10062676,Legionella test positive
10062677,Mycoplasma test positive
10062678,Diverticulitis
10062679,Gastrooesophageal sphincter insufficiency
10062680,Medical device site reaction
10062681,Blood citric acid
10062682,Blood citric acid increased
10062683,Blood citric acid decreased
10062684,Somatic hallucination
10062685,Hepatic enzyme abnormal
10062686,Carpal collapse
10062687,Arthritis
10062688,Transaminases abnormal
10062689,Conjunctival haemorrhage
10062690,Retinopathy hypertensive
10062691,Intervertebral discitis
10062692,Bladder prolapse
10062693,Gallbladder enlargement
10062694,Premature baby
10062695,Arginase deficiency
10062696,Spider vein
10062697,Spinal vessel congenital anomaly
10062698,Congenital carnitine deficiency
10062699,Disorientation
10062700,Disorientation
10062701,Nematodiasis
10062702,Capillary fragility decreased
10062703,Fabry's disease
10062704,Rash
10062705,Rash
10062706,Penile curvature
10062707,Parametric abscess
10062708,Biliary abscess
10062709,Fructosamine
10062710,Fructosamine increased
10062711,Fructosamine decreased
10062712,Fructosamine normal
10062713,Haemorrhagic diathesis
10062714,Dysglobulinaemia
10062715,Malignant neoplasm of islets of Langerhans
10062716,Intestinal obstruction
10062717,Increased upper airway secretion
10062718,Uterine cervical metaplasia
10062719,Rheumatoid arthritis
10062720,Haemorrhagic diathesis
10062721,Dysglobulinaemia
10062722,Myasthenic syndrome
10062723,Prekallikrein test
10062724,Erythrocyte osmotic fragility test
10062725,Coagulation factor inhibitor assay
10062726,Tuberculin test negative
10062727,Free fatty acids
10062728,Foetal haemoglobin
10062729,Erythrocyte osmotic fragility test
10062730,C1 esterase inhibitor test
10062731,Immunology test
10062732,Respiratory syncytial virus test
10062733,Nutritional supplementation
10062734,Haemoglobin A2
10062735,Insulin-like growth factor
10062736,Vasoactive intestinal polypeptide test
10062737,Foetal haemoglobin
10062738,Erythrocyte osmotic fragility test
10062739,Haemoglobin A2
10062740,Insulin-like growth factor
10062741,Vasoactive intestinal polypeptide test
10062742,Prekallikrein test
10062743,Prekallikrein test
10062744,Thoracic haemorrhage
10062745,Thoracic haemorrhage
10062746,Carditis
10062747,Hypercreatininaemia
10062748,Red blood cell analysis
10062749,Ultrasound therapy
10062750,Cholecystitis
10062751,Salivary gland mass
10062752,Antipsychotic drug level
10062753,Antipsychotic drug level below therapeutic
10062754,Thoracic cavity drainage
10062755,Hypercreatininaemia
10062756,Andropause
10062757,Trisomy 15
10062758,Myasthenia gravis crisis
10062759,Congenital dyskeratosis
10062760,Ankle brachial index decreased
10062761,Ankle brachial index normal
10062762,Ankle brachial index
10062763,Accidental overdose
10062764,Intentional overdose
10062765,Prescribed overdose
10062766,Stargardt's disease
10062767,Hypophysitis
10062768,Blood citric acid abnormal
10062769,Blood citric acid normal
10062770,Hyperamylasaemia
10062771,Nasal cavity mass
10062772,Myelocyte present
10062773,Pharyngeal erosion
10062774,Biliary dilatation
10062775,Haemobilia
10062776,Retinal drusen
10062777,Hyperamylasaemia
10062778,Haemobilia
10062779,Tubulointerstitial nephritis
10062780,Gynaecological chlamydia infection
10062781,Gynaecological examination
10062782,Gynaecological examination abnormal
10062783,Gynaecological examination normal
10062784,Gynaecological chlamydia infection
10062785,Iris adhesions
10062786,Morphoea
10062787,Basal cell carcinoma
10062788,Melanocytic naevus
10062789,Haemangioma of skin
10062790,Congenital eye naevus
10062791,Congenital eye naevus
10062792,Epidermal naevus
10062793,Eye naevus
10062794,Melanocytic naevus
10062795,Eye naevus
10062796,Melanocytic naevus
10062797,Melanocytic naevus
10062798,Becker's naevus
10062799,Melanocytic naevus
10062800,Naevus flammeus
10062801,Eye naevus
10062802,Juvenile melanoma benign
10062803,Haemangioma of skin
10062804,Basal cell naevus syndrome
10062805,Dysplastic naevus
10062806,Sebaceous naevus
10062807,Spider naevus
10062808,Acanthamoeba infection
10062809,Amoebic colitis
10062810,Amoebic dysentery
10062811,Amoebic dysentery
10062812,Drug dependence
10062813,Seborrhoeic dermatitis
10062814,Seborrhoeic dermatitis
10062815,Paraesthesia
10062816,Hyperaesthesia
10062817,Hypoaesthesia eye
10062818,Hypoaesthesia oral
10062819,Anaesthetic complication
10062820,Dysaesthesia
10062821,Oral dysaesthesia
10062822,Oral dysaesthesia
10062823,Dysaesthesia
10062824,"Hallucination, synaesthetic"
10062825,Light anaesthesia
10062826,Anaesthetic complication pulmonary
10062827,Anaesthetic complication pulmonary
10062828,Ischaemic heart disease prophylaxis
10062829,Pernicious anaemia
10062830,Haemolytic anaemia
10062831,Waldenstrom's macroglobulinaemia
10062832,Congenital methaemoglobinaemia
10062833,Seborrhoeic keratosis
10062834,Seborrhoeic dermatitis
10062835,Amenorrhoea
10062836,Amenorrhoea
10062837,Amenorrhoea
10062838,Asherman's syndrome
10062839,Cerebrospinal fluid leakage
10062840,Polymenorrhoea
10062841,Galactorrhoea
10062842,Sexually transmitted disease carrier
10062843,Proctitis gonococcal
10062844,Gonorrhoea
10062845,Salpingitis gonococcal
10062846,Rhinorrhoea
10062847,Inclusion conjunctivitis
10062848,Logorrhoea
10062849,Oligomenorrhoea
10062850,Oligomenorrhoea
10062851,Dysmenorrhoea
10062852,Dysmenorrhoea
10062853,Salivary gland mucocoele
10062854,Renal hydrocele
10062855,Haematocoele female
10062856,Giant cell tumour of tendon sheath
10062857,Bone giant cell tumour malignant
10062858,Large intestine polyp
10062859,Caecectomy
10062860,Paraesthesia
10062861,Airway complication of anaesthesia
10062862,Airway complication of anaesthesia
10062863,Akinaesthesia
10062864,Endotracheal intubation complication
10062865,Hypoaesthesia oral
10062866,Hypoaesthesia oral
10062867,Hypoaesthesia oral
10062868,Hypoaesthesia oral
10062869,Anaesthetic complication vascular
10062870,Anaesthetic complication
10062871,Anaesthetic complication
10062872,Dysaesthesia
10062873,Wound complication
10062874,Wound complication
10062875,Wound complication
10062876,Antigliadin antibody positive
10062877,Antigliadin antibody positive
10062878,Gastrooesophageal cancer
10062879,Gastrooesophageal sphincter insufficiency
10062880,Rash scarlatiniform
10062881,Antigliadin antibody positive
10062882,Polyomavirus-associated nephropathy
10062883,Biliary anastomosis complication
10062884,Biliary anastomosis complication
10062885,Social stay hospitalisation
10062886,Procedural hypertension
10062887,Social stay hospitalisation
10062888,Procedural hypertension
10062889,Pingueculitis
10062890,Gastrolithiasis
10062891,Glaucoma
10062892,Congenital thrombocyte disorder
10062893,Osteoarthritis
10062894,Capillary fragility test
10062895,Amphetamines negative
10062896,Barbiturates negative
10062897,Blood alcohol normal
10062898,Peritonitis lupus
10062899,Conjunctival haemorrhage
10062900,Conjunctival haemorrhage
10062901,Multiple lentigines syndrome
10062902,Peripheral nerve transposition
10062903,Urethritis noninfective
10062904,Hormone-refractory prostate cancer
10062905,Myocardial fibrosis
10062906,Gitelman's syndrome
10062907,Cronkhite-Canada syndrome
10062908,Schnitzler's syndrome
10062909,Netherton's syndrome
10062917,Haemoglobin E-thalassaemia disease
10062918,Dennie-Morgan fold
10062919,Sebaceous adenoma
10062920,Spondyloepiphyseal dysplasia
10062921,Thalassaemia beta
10062922,Haemorrhage subcutaneous
10062923,Thalassaemia beta
10062924,Haemoglobin E-thalassaemia disease
10062925,Olfactory test
10062926,Olfactory test normal
10062927,Olfactory test abnormal
10062928,Olfactory test
10062929,Olfactory test normal
10062930,Olfactory test abnormal
10062931,Gastric hypertonia
10062932,Wound treatment
10062933,Bile duct pressure
10062934,Bile duct pressure increased
10062935,Habitual abortion
10062936,Placenta accreta
10062937,Cyclic vomiting syndrome
10062938,Mitochondrial hepatopathy
10062939,Myoclonic epilepsy and ragged-red fibres
10062940,"Neuropathy, ataxia, retinitis pigmentosa syndrome"
10062941,Pearson's syndrome
10062942,Optic nerve hypoplasia
10062943,Alpers' disease
10062944,Immunoblastic lymphoma
10062945,Cervical dysplasia
10062946,Placenta accreta
10062947,Placenta accreta
10062948,Drug eruption
10062949,Alpers' disease
10062950,Mitochondrial encephalomyopathy
10062951,Hereditary optic atrophy
10062952,Diffuse panbronchiolitis
10062953,Breast mass
10062954,Salivary gland mass
10062955,Naevus haemorrhage
10062956,Oral mucosal hypertrophy
10062957,Device related infection
10062958,Subretinal fibrosis
10062959,Neutropenic colitis
10062960,Infective spondylitis
10062961,Extradural neoplasm
10062962,Conjunctival hyperaemia
10062963,Retinal haemorrhage
10062964,Retinal degeneration
10062965,Eye naevus
10062966,Inguinal hernia
10062967,Tongue paralysis
10062968,Macular detachment
10062969,Maculopathy
10062970,Macular degeneration
10062971,Retinal pigment epithelial tear
10062972,Acute abdomen
10062973,Corneal dystrophy
10062974,Menopause
10062975,Peripheral sensory neuropathy
10062976,Muscular weakness
10062977,Macular fibrosis
10062978,Naevus haemorrhage
10062979,Device related infection
10062980,Extradural neoplasm
10062981,Retinal haemorrhage
10062982,Eye naevus
10062983,Macular fibrosis
10062984,Prostate ablation
10062985,Skin lesion removal
10062986,Pacemaker generated rhythm
10062987,Laryngo-onycho-cutaneous syndrome
10062988,Congenital aplastic anaemia
10062989,Congenital aplastic anaemia
10062990,Inner ear operation
10062991,Positive cardiac inotropic effect
10062992,Kinematic imbalances due to suboccipital strain
10062993,Pedal pulse decreased
10062994,Blood homocysteine
10062995,Pedal pulse abnormal
10062996,Kinematic imbalances due to suboccipital strain
10062997,Idiopathic interstitial pneumonia
10062998,Facial wasting
10062999,Atypical mycobacterial infection
10063000,Low turnover osteopathy
10063001,Papilloma viral infection
10063002,Haemoglobin electrophoresis
10063003,Endocrine toxicity
10063004,Chest wall mass
10063005,Abdominal wall mass
10063006,Facial spasm
10063007,Hysteropexy
10063008,Facial spasm
10063009,Coagulation time
10063010,Paronychia
10063011,Haemoglobin electrophoresis
