decision,route,selected_code,str
drop,NA,NA,c tan d
drop,NA,NA,canges-hc
drop,NA,NA,canges hc
drop,NA,NA,carbatuss-cl
drop,NA,NA,carbatuss syrup
drop,NA,NA,carbetaplex ts
drop,NA,NA,cardec dm reformulated mar 2011
drop,NA,NA,cardec drops
drop,NA,NA,cardec drops reformulated jun 2007
drop,NA,NA,centergy
drop,NA,NA,centussin
drop,NA,NA,chemdal
drop,NA,NA,chemdal hd
drop,NA,NA,chemdal hd plus
drop,NA,NA,chemtussin hc
drop,NA,NA,chlorgest hd
drop,NA,NA,chlorphen hd
drop,NA,NA,chlorpheniramine/phenylephrine/phenylpropanolamine/pyrilamine oral tablet
drop,NA,NA,chlortan d
drop,NA,NA,clear eyes pure relief multi-symptom
drop,NA,NA,codimal dh
drop,NA,NA,codimal dh (obsolete)
drop,NA,NA,codimal dh reformulated oct 2007
drop,NA,NA,codimal ph
drop,NA,NA,coldcough pd
drop,NA,NA,colrex
drop,NA,NA,coltalin nd
drop,NA,NA,comtussin hc
drop,NA,NA,congespirin
drop,NA,NA,congestaid ii
drop,NA,NA,contac cold and flu non drowsy maximum strength
drop,NA,NA,contac cold+flu non-drowsy
drop,NA,NA,coughtuss
drop,NA,NA,crantex
drop,NA,NA,crantex er
drop,NA,NA,crantex hc
drop,NA,NA,crantex la
drop,NA,NA,crantex reformulated feb 2008
drop,NA,NA,crantex(obsolete)
drop,NA,NA,cyclomydril
drop,NA,NA,cyndal hd
drop,NA,NA,cytuss-hc nr
drop,NA,NA,cytuss hc
drop,NA,NA,d-phen
drop,NA,NA,d-tab
drop,NA,NA,dallergy
drop,NA,NA,dallergy-jr
drop,NA,NA,dallergy-jr reformulated feb 2009
drop,NA,NA,dallergy drops
drop,NA,NA,dallergy reformulated mar 2014
drop,NA,NA,dallergy reformulated nov 2011
drop,NA,NA,dayquil sinex
drop,NA,NA,de-chlor g
drop,NA,NA,de-chlor hc
drop,NA,NA,de-chlor hd
drop,NA,NA,de-chlor mr
drop,NA,NA,deconex
drop,NA,NA,deconsal ct
drop,NA,NA,deconsal ii
drop,NA,NA,deconsal ii reformulated may 2007
drop,NA,NA,deconsal pediatric
drop,NA,NA,delsym children's night time cough & cold
drop,NA,NA,delsym children's nighttime cough and cold
drop,NA,NA,delsym children's nighttime cough and cold (obsolete)
drop,NA,NA,delsym children's nighttime cough and cold reformulated apr 2013
drop,NA,NA,delsym night time cough and cold reformulated jan 2012
drop,NA,NA,demi-cof
drop,NA,NA,despec
drop,NA,NA,despec-pdc
drop,NA,NA,despec-sf
drop,NA,NA,despec pd
drop,NA,NA,despec reformulated jun 2008
drop,NA,NA,dicomal-dh
drop,NA,NA,dicomal-ph
drop,NA,NA,didone
drop,NA,NA,dilotab
drop,NA,NA,dimetane decongestant
drop,NA,NA,dimetapp children's cold and allergy reformulated jan 2011
drop,NA,NA,dimetapp cold
drop,NA,NA,dimetapp cold & cough(obsolete)
drop,NA,NA,dimetapp cold drops
drop,NA,NA,dimetapp nighttime cold & congestion
drop,NA,NA,dimetapp toddler
drop,NA,NA,ditussin-hc
drop,NA,NA,donatuss dc
drop,NA,NA,donatussin dc
drop,NA,NA,donatussin dc (obsolete)
drop,NA,NA,donatussin drops
drop,NA,NA,donatussin max
drop,NA,NA,dr. cocoa daytime cough and cold
drop,NA,NA,dr. cocoa nighttime cough and cold
drop,NA,NA,dristan
drop,NA,NA,drotuss-cp
drop,NA,NA,drotuss cp
drop,NA,NA,duohist
drop,NA,NA,duomax
drop,NA,NA,duonate 12 pediatric
drop,NA,NA,duradal hd
drop,NA,NA,duradal hd plus
drop,NA,NA,duraphen 1000
drop,NA,NA,duraphen ii
drop,NA,NA,duratuss
drop,NA,NA,duratuss gp
drop,NA,NA,duratuss gp reformulated sep 2008
drop,NA,NA,duratuss pe
drop,NA,NA,duratuss reformulated feb 2008
drop,NA,NA,duravent pe
drop,NA,NA,dynatuss hc
drop,NA,NA,dynex 12
drop,NA,NA,dynex la
drop,NA,NA,dytan-cd
drop,NA,NA,dytan-cs
drop,NA,NA,dytan-d
drop,NA,NA,dytan-d chewable
drop,NA,NA,dytan-hc
drop,NA,NA,echotuss-hc
drop,NA,NA,ed-tlc
drop,NA,NA,ed-tuss hc
drop,NA,NA,efasin
drop,NA,NA,efasin-hd
drop,NA,NA,endagen-hd
drop,NA,NA,endal
drop,NA,NA,endal-hd
drop,NA,NA,endal-hd (obsolete)
drop,NA,NA,endal-hd plus
drop,NA,NA,endal-hd reformulated nov 2007
drop,NA,NA,endal cd
drop,NA,NA,endal cough
drop,NA,NA,endal hd
drop,NA,NA,endal hd plus
drop,NA,NA,enditussin-hd
drop,NA,NA,endotuss-hd
drop,NA,NA,enplus-hd
drop,NA,NA,entex (obsolete formulation)
drop,NA,NA,entex (obsolete)
drop,NA,NA,entex er
drop,NA,NA,entex hc
drop,NA,NA,entex hc (obsolete)
drop,NA,NA,entex hc discontinued
drop,NA,NA,entex la capsule
drop,NA,NA,entex la tablet reformulated feb 2008
drop,NA,NA,entex liquid
drop,NA,NA,entex liquid reformulated feb 2008
drop,NA,NA,entex lq
drop,NA,NA,excedrin sinus headache
drop,NA,NA,excof
drop,NA,NA,exetuss
drop,NA,NA,exetuss-gp
drop,NA,NA,exetuss-hc
drop,NA,NA,exetuss hc
drop,NA,NA,exo-tuss
drop,NA,NA,extendryl g
drop,NA,NA,extendryl pem
drop,NA,NA,fenilefrina
drop,NA,NA,flutuss hc
drop,NA,NA,flutuss hc(obsolete)
drop,NA,NA,formulation r
drop,NA,NA,formulation r ointment
drop,NA,NA,genexa
drop,NA,NA,gentex hc
drop,NA,NA,gentex la
drop,NA,NA,gfn peh
drop,NA,NA,gilphex
drop,NA,NA,giltuss allergy & sinus
drop,NA,NA,giltuss ped-c
drop,NA,NA,giltuss sinus & congestion
drop,NA,NA,grx hemorrhoidal
drop,NA,NA,guaifed
drop,NA,NA,guaifed pd reformulated nov 2008
drop,NA,NA,guaiphen-d
drop,NA,NA,guaiphen-pd
drop,NA,NA,guaiphen pd
drop,NA,NA,guaitex
drop,NA,NA,guiaphen hd
drop,NA,NA,guiaplex hc
drop,NA,NA,h-c tussive
drop,NA,NA,h-c tussive-nr
drop,NA,NA,h c tussive-nr
drop,NA,NA,hem-prep
drop,NA,NA,hemorid
drop,NA,NA,hemorid cream
drop,NA,NA,hemorid ointment
drop,NA,NA,hemorrhoidal grx
drop,NA,NA,hemorrodil
drop,NA,NA,hi-tuss hc
drop,NA,NA,hist-hc
drop,NA,NA,hist-plus
drop,NA,NA,histadec
drop,NA,NA,histamaxd
drop,NA,NA,histex-ac
drop,NA,NA,histex ac
drop,NA,NA,histex pe
drop,NA,NA,histex sr tablet
drop,NA,NA,histinex hc
drop,NA,NA,histussin-hc
drop,NA,NA,histussin hc
drop,NA,NA,hyco-dh
drop,NA,NA,hycomal dh
drop,NA,NA,hycomine compound
drop,NA,NA,hydro-pc ii
drop,NA,NA,hydro gp
drop,NA,NA,hydro pc
drop,NA,NA,hydrocodone cp
drop,NA,NA,hydrocodone hd
drop,NA,NA,hydrofed
drop,NA,NA,hydron cp
drop,NA,NA,hydrophene dh
drop,NA,NA,hyphen-hd
drop,NA,NA,iodal hd
drop,NA,NA,isopto frin
drop,NA,NA,j-max
drop,NA,NA,k-tan
drop,NA,NA,k tan
drop,NA,NA,kg-dal hd
drop,NA,NA,kids-eeze cough & cold
drop,NA,NA,kl-161
drop,NA,NA,l-(3-hydroxyphenyl)-n-methylethanolamine
drop,NA,NA,l-all 12
drop,NA,NA,l-all 12 nf
drop,NA,NA,levall-12
drop,NA,NA,levall 5.0
drop,NA,NA,liquibid-d
drop,NA,NA,liquibid-pd
drop,NA,NA,liquibid d-r
drop,NA,NA,liquibid dr
drop,NA,NA,liquibid pd-r
drop,NA,NA,liquibid pdr
drop,NA,NA,liquicough hc
drop,NA,NA,liquitussin hc
drop,NA,NA,little noses decongestant
drop,NA,NA,little remedies for colds decongestant plus cough
drop,NA,NA,lortuss dm
drop,NA,NA,lortuss dm (obsolete)
drop,NA,NA,lortuss hc
drop,NA,NA,lusair
drop,NA,NA,lusonal
drop,NA,NA,lusonal reformulated oct 2008
drop,NA,NA,lusonex
drop,NA,NA,m-end max
drop,NA,NA,m-end pe
drop,NA,NA,m-phen
drop,NA,NA,mapap sinus congestion and pain
drop,NA,NA,max hc
drop,NA,NA,maxi-tuss hc
drop,NA,NA,maxi-tuss sa
drop,NA,NA,maxichlor peh
drop,NA,NA,maxiphen
drop,NA,NA,maxiphen cd
drop,NA,NA,maxiphen cdx
drop,NA,NA,maxiphen reformulated jul 2008
drop,NA,NA,med-hist-hc
drop,NA,NA,medent-pe
drop,NA,NA,medent-pei
drop,NA,NA,medicone hemorrhoidal
drop,NA,NA,mintuss g
drop,NA,NA,mintuss hc
drop,NA,NA,mintuss hc reformulated feb 2009
drop,NA,NA,mintuss mr
drop,NA,NA,mintuss ms
drop,NA,NA,miraphen pe
drop,NA,NA,monteflu hc
drop,NA,NA,montephen
drop,NA,NA,mucinex stuffy nose & cold
drop,NA,NA,murocoll 2
drop,NA,NA,myci
drop,NA,NA,myci spray
drop,NA,NA,mydex
drop,NA,NA,mydfrin
drop,NA,NA,mydocs
drop,NA,NA,mygrex
drop,NA,NA,naldex
drop,NA,NA,nalex-dh
drop,NA,NA,nalex dh
drop,NA,NA,nariz
drop,NA,NA,nariz hc
drop,NA,NA,nasatuss
drop,NA,NA,nasex
drop,NA,NA,nasohist
drop,NA,NA,nasop
drop,NA,NA,nasop suspension
drop,NA,NA,nasopen-ch
drop,NA,NA,nasopen pe
drop,NA,NA,nasotuss
drop,NA,NA,nazarin
drop,NA,NA,nazarin hc
drop,NA,NA,neo-synephrine
drop,NA,NA,neo synephrine
drop,NA,NA,neosynephrine
drop,NA,NA,nescon-pd
drop,NA,NA,nescon pd
drop,NA,NA,nexphen pd
drop,NA,NA,nikzon
drop,NA,NA,norel ex
drop,NA,NA,norel la
drop,NA,NA,notuss-pe
drop,NA,NA,notuss pd
drop,NA,NA,notuss pe
drop,NA,NA,novahistine dh
drop,NA,NA,novahistine dh (obsolete)
drop,NA,NA,novahistine dh reformulated oct 2008
drop,NA,NA,novahistine elixir
drop,NA,NA,nudal hd
drop,NA,NA,numonyl
drop,NA,NA,ny-tannic
drop,NA,NA,omidria
drop,NA,NA,ophthalmic phenylephrine
drop,NA,NA,p-tann d
drop,NA,NA,panadol cold & flu non drowsy
drop,NA,NA,panatuss dxp pediatric
drop,NA,NA,panatuss dxp pediatric reformulated jun 2012
drop,NA,NA,panatuss pediatric dxp
drop,NA,NA,pancof-pd
drop,NA,NA,pe-guai
drop,NA,NA,pediacare children's allergy & cold
drop,NA,NA,pediacare children's multi-symptom cold
drop,NA,NA,pediacare children's nightrest multi-symptom cold
drop,NA,NA,pediacare decongestant
drop,NA,NA,pediacare infant decongestant & cough reformulated oct 2008
drop,NA,NA,pediacare infants decongestant
drop,NA,NA,pediacare nighttime multi-symptom cold
drop,NA,NA,pediacof
drop,NA,NA,pediatan d
drop,NA,NA,pediatex ct
drop,NA,NA,pedituss
drop,NA,NA,pendex
drop,NA,NA,pentazine vc
drop,NA,NA,phen-tuss ad
drop,NA,NA,phena-hc
drop,NA,NA,phenabid
drop,NA,NA,phenavent
drop,NA,NA,phenavent d
drop,NA,NA,phenavent la
drop,NA,NA,phenclor tannate
drop,NA,NA,phendal-hd
drop,NA,NA,phenergan vc
drop,NA,NA,phenergan vc with codeine
drop,NA,NA,phenyl-t
drop,NA,NA,phenylephrine (substance)
drop,NA,NA,phenylephrine [chemical/ingredient]
drop,NA,NA,phenylephrine in oral dosage form
drop,NA,NA,phenylephrine ophthalmic
drop,NA,NA,phenylephrine topical
drop,NA,NA,"phenylephrine, topical"
drop,NA,NA,phenylephrinum
drop,NA,NA,phenylhistine
drop,NA,NA,pluratuss
drop,NA,NA,poly-tussin
drop,NA,NA,poly-tussin (obsolete)
drop,NA,NA,poly-tussin ac
drop,NA,NA,poly-tussin dhc
drop,NA,NA,poly hist dhc
drop,NA,NA,poly hist forte
drop,NA,NA,poly hist forte (old formulation)
drop,NA,NA,poly hist forte reformulated feb 2008
drop,NA,NA,poly hist forte reformulated nov 2013
drop,NA,NA,poly hist forte reformulated oct 2010
drop,NA,NA,poly hist hc
drop,NA,NA,poly hist pd
drop,NA,NA,poly hist pd (old formulation)
drop,NA,NA,poly tussin ex
drop,NA,NA,prefrin
drop,NA,NA,prep-hem
drop,NA,NA,preparation h
drop,NA,NA,preparation h (obsolete)
drop,NA,NA,preparation h cooling gel
drop,NA,NA,preparation h cream
drop,NA,NA,preparation h reformulated jun 2013
drop,NA,NA,preparation h suppositories
drop,NA,NA,preparation h suppositories reformulated oct 2013
drop,NA,NA,product containing phenylephrine
drop,NA,NA,product containing phenylephrine (medicinal product)
drop,NA,NA,product containing phenylephrine in oral dosage form
drop,NA,NA,prohist cd
drop,NA,NA,prohist lq
drop,NA,NA,prolex d
drop,NA,NA,prolex pd
drop,NA,NA,pyril d
drop,NA,NA,pyril tann-12
drop,NA,NA,pyrilafen tannate 12
drop,NA,NA,pyrlex pd
drop,NA,NA,pyrroxate cold & congestion
drop,NA,NA,q-tuss with hydrocodone
drop,NA,NA,qlearquil daytime sinus & congestion
drop,NA,NA,qual-tussin dc
drop,NA,NA,quala hc
drop,NA,NA,quindal
drop,NA,NA,quindal hd
drop,NA,NA,quintex hs
drop,NA,NA,r-tannic-s a/d
drop,NA,NA,r(-)-phenylephrine
drop,NA,NA,re all 12
drop,NA,NA,refenesen pe
drop,NA,NA,refresh redness relief
drop,NA,NA,relacon-hc
drop,NA,NA,relasin-hc
drop,NA,NA,relasin hc
drop,NA,NA,relera
drop,NA,NA,reluri
drop,NA,NA,rescon-gg
drop,NA,NA,rescon-mx reformulated feb 2009
drop,NA,NA,rescon-mx reformulated jan 2010
drop,NA,NA,rescon-mx reformulated oct 2006
drop,NA,NA,rescon jr reformulated feb 2010
drop,NA,NA,rescon mx
drop,NA,NA,rescon reformulated jul 2010
drop,NA,NA,rescon reformulated jun 2008
drop,NA,NA,respa-pe
drop,NA,NA,respahist ii
drop,NA,NA,rhinabid
drop,NA,NA,rhinabid pd
drop,NA,NA,rhinacon dh
drop,NA,NA,rhinahist
drop,NA,NA,rhinall
drop,NA,NA,ricobid
drop,NA,NA,ricobid d
drop,NA,NA,ricotuss d
drop,NA,NA,rindal-hd
drop,NA,NA,rindal hpd
drop,NA,NA,robitussin head & chest congestion
drop,NA,NA,robitussin night time cough & cold
drop,NA,NA,robitussin night time cough and cold
drop,NA,NA,robitussin peak cold nasal
drop,NA,NA,rolatuss with hydrocodone
drop,NA,NA,rondec-dm reformulated feb 2009
drop,NA,NA,rondec reformulated feb 2009
drop,NA,NA,rondex
drop,NA,NA,ru-hist-d
drop,NA,NA,ru-hist d
drop,NA,NA,ru-tuss
drop,NA,NA,ru hist d
drop,NA,NA,rutuss with hydrocodone
drop,NA,NA,ry-t-12
drop,NA,NA,ry-tann
drop,NA,NA,rymed-d
drop,NA,NA,ryna-12
drop,NA,NA,rynatan
drop,NA,NA,rynatan (obsolete)
drop,NA,NA,rynatan pediatric
drop,NA,NA,rynatan pediatric reformulated feb 2008
drop,NA,NA,rynesa
drop,NA,NA,rynessa
drop,NA,NA,s-t forte
drop,NA,NA,safetussin cd
drop,NA,NA,scot tussin original
drop,NA,NA,seradex-la
drop,NA,NA,seradex la
drop,NA,NA,sil-tex
drop,NA,NA,sil tex
drop,NA,NA,sil tex reformulated feb 2008
drop,NA,NA,simuc
drop,NA,NA,simuc-hd
drop,NA,NA,sina-12x
drop,NA,NA,sine-off maximum strength reformulated sep 2008
drop,NA,NA,sinex
drop,NA,NA,sinupan
drop,NA,NA,sinutab sinus
drop,NA,NA,sinutuss dm
drop,NA,NA,sinutuss dm reformulated feb 2008
drop,NA,NA,sinuvent pe
drop,NA,NA,sitrex
drop,NA,NA,sitrex reformulated aug 2007
drop,NA,NA,sonahist
drop,NA,NA,stahist
drop,NA,NA,stahist (obsolete)
drop,NA,NA,statuss green
drop,NA,NA,stonarhini
drop,NA,NA,sudafed pe
drop,NA,NA,sudafed pe children's cold & cough
drop,NA,NA,sudafed pe children's nasal decongestant
drop,NA,NA,sudafed pe nighttime decongestant
drop,NA,NA,sudafed pe non-drying sinus
drop,NA,NA,sudafed pe sinus & allergy
drop,NA,NA,sudafed pe sinus congestion plus allergy
drop,NA,NA,sudafed pe sinus headache
drop,NA,NA,sudal
drop,NA,NA,sudex
drop,NA,NA,sudo-tab
drop,NA,NA,sudogest pe
drop,NA,NA,t- koff
drop,NA,NA,t koff
drop,NA,NA,tanabid
drop,NA,NA,tanabid da
drop,NA,NA,tanabid sr
drop,NA,NA,tanahist-d
drop,NA,NA,tannate 12d s
drop,NA,NA,tannihist-12d
drop,NA,NA,theraflu cold & cough strip
drop,NA,NA,theraflu cold & sore throat
drop,NA,NA,theraflu cold & sore throat reformulated sep 2008
drop,NA,NA,theraflu flu & sore throat reformulated sep 2008
drop,NA,NA,tl-hist cd
drop,NA,NA,trexbrom
drop,NA,NA,trexbrom reformulated jun 2011
drop,NA,NA,triaminic chest & nasal congestion
drop,NA,NA,triaminic cold & allergy
drop,NA,NA,triaminic cold and allergy reformulated jan 2014
drop,NA,NA,triaminic cold and allergy reformulated mar 2007
drop,NA,NA,triaminic day time cold & cough
drop,NA,NA,triaminic daytime cough & cold
drop,NA,NA,triaminic night time cold & cough
drop,NA,NA,triaminic thin strips cold
drop,NA,NA,triant-hc
drop,NA,NA,trimal dh
drop,NA,NA,tusana-d
drop,NA,NA,tusana d
drop,NA,NA,tusdec-hc
drop,NA,NA,tusdec hc
drop,NA,NA,tuss-ds
drop,NA,NA,tuss-hc
drop,NA,NA,tuss-pd
drop,NA,NA,tuss hc
drop,NA,NA,tussafed-hc
drop,NA,NA,tussanil
drop,NA,NA,tussbid
drop,NA,NA,tusscough dhc
drop,NA,NA,tussi-12d
drop,NA,NA,tussi-12d s
drop,NA,NA,tussi-pres b
drop,NA,NA,tussi-pres pe
drop,NA,NA,tussi pres b reformulated aug 2011
drop,NA,NA,tussinate
drop,NA,NA,tussirex
drop,NA,NA,tussive hc
drop,NA,NA,tussplex
drop,NA,NA,tylenol children's plus cold reformulated mar 2013
drop,NA,NA,tylenol cold infants reformulated jun 2007
drop,NA,NA,tylenol sinus congestion and pain
drop,NA,NA,tylenol sinus congestion and pain daytime
drop,NA,NA,uni-lev 5.0
drop,NA,NA,uni-tricof hc
drop,NA,NA,uni all 12
drop,NA,NA,uni tuss hc
drop,NA,NA,v-tann chewable
drop,NA,NA,v-tann suspension
drop,NA,NA,vanacof
drop,NA,NA,vanacof-pe
drop,NA,NA,vanacof ape
drop,NA,NA,vanatab dm
drop,NA,NA,vanex
drop,NA,NA,vanex-hd
drop,NA,NA,vasosulf
drop,NA,NA,vazculep
drop,NA,NA,vazobid-pd
drop,NA,NA,vazol-d
drop,NA,NA,vazol-d(obsolete)
drop,NA,NA,vazol d
drop,NA,NA,vazotab
drop,NA,NA,vazotab reformulated dec 2013
drop,NA,NA,vazotuss hc
drop,NA,NA,ventuss
drop,NA,NA,vetuss hc syrup
drop,NA,NA,vicks vaposyrup
drop,NA,NA,viravan-s
drop,NA,NA,viravan-t
drop,NA,NA,viravan s
drop,NA,NA,visonex
drop,NA,NA,wal-dryl-d
drop,NA,NA,wal-dryl pe
drop,NA,NA,wal-four
drop,NA,NA,wal-phed pe
drop,NA,NA,wal-phed pe non-drying sinus
drop,NA,NA,wal-phed pe sinus & allergy
drop,NA,NA,wal-phed pe sinus headache
drop,NA,NA,wal-profen congestion relief and pain
drop,NA,NA,wal-tap children's cold & allergy
drop,NA,NA,wellbid-d
drop,NA,NA,x-hist
drop,NA,NA,xedec
drop,NA,NA,xirahist
drop,NA,NA,xpect-pe
drop,NA,NA,xpect pe
drop,NA,NA,xyralid
drop,NA,NA,z-cof hc
drop,NA,NA,z-cof hc (obsolete)
drop,NA,NA,zicam cough plus d
drop,NA,NA,zincfrin
drop,NA,NA,zinx congestion
drop,NA,NA,zinx d-tuss
drop,NA,NA,zotex-c
drop,NA,NA,zotex-gp
drop,NA,NA,zotex-pe
drop,NA,NA,zotex c
drop,NA,NA,zotex gpx
drop,NA,NA,zotex hc
drop,NA,NA,zotex pe
drop,NA,NA,zyrphen
drop,NA,NA,phenyleph hcl
drop,NA,NA,fenox
drop,NA,NA,ibuprofen/phenyleph hcl
drop,NA,NA,galpharm
drop,NA,NA,lemsip
drop,NA,NA,nurofen cold & flu relief
drop,NA,NA,nurofen day&night cold&flu
drop,NA,NA,nurofen sinus&blocked nose
drop,NA,NA,nurofen sinus pain relief
drop,NA,NA,"1,2-dehydrocortisone"
drop,NA,NA,"1,4-pregnadiene-17alpha,21-diol-3,11,20-trione"
drop,NA,NA,"17,21-dihydroxypregna-1,4-diene-3,11,20-trione"
drop,NA,NA,decortisyl
drop,NA,NA,dehydrocortisone
drop,NA,NA,delta-cortisone
drop,NA,NA,deltasone
drop,NA,NA,econosone
drop,NA,NA,liquid pred
drop,NA,NA,meticorten
drop,NA,NA,orasone
drop,NA,NA,prednicen-m
drop,NA,NA,prednicot
drop,NA,NA,prednisona
drop,NA,NA,prednisone (substance)
drop,NA,NA,prednisone [chemical/ingredient]
drop,NA,NA,prednisone intensol
drop,NA,NA,prednisone preparation
drop,NA,NA,prednisonum
drop,NA,NA,predone
drop,NA,NA,"pregna-1,4-diene-3,11,20-trione, 17,21-dihydroxy-"
drop,NA,NA,product containing prednisone
drop,NA,NA,product containing prednisone (medicinal product)
drop,NA,NA,rayos
drop,NA,NA,sterapred
drop,NA,NA,sterapred ds
drop,NA,NA,lodotra
drop,NA,NA,"4-deoxy-4'-methylpyrido(1',2'-1,2)imidazo(5,4c)rifamycin"
drop,NA,NA,product containing rifaximin
drop,NA,NA,product containing rifaximin (medicinal product)
drop,NA,NA,rifaxidin
drop,NA,NA,rifaximin (substance)
drop,NA,NA,rifaximin [chemical/ingredient]
drop,NA,NA,rifaximina
drop,NA,NA,rifaximine
drop,NA,NA,rifaximinum
drop,NA,NA,rifaximinun
drop,NA,NA,xifaxan
drop,NA,NA,normix
drop,NA,NA,xifaxanta
drop,NA,NA,targaxan
drop,NA,NA,(-)-hyoscine
drop,NA,NA,(-)-scopolamine
drop,NA,NA,"(1s,3s,5r,6r,7s)-6,7-epoxytropan-3-yl (2s)-3-hydroxy-2-phenylpropanoate"
drop,NA,NA,"6-beta,7-beta-epoxy-3-alpha-tropanyl s-(-)-tropate"
drop,NA,NA,"6,7-epoxytropine tropate"
drop,NA,NA,alkabel
drop,NA,NA,alpha-(hydroxymethyl)benzeneacetic acid 9-methyl-3-oxa-9-azatricyclo(3.3.1.0(2.4))non-7-yl ester
drop,NA,NA,antispas
drop,NA,NA,b-donna
drop,NA,NA,barbidonna
drop,NA,NA,barophen
drop,NA,NA,bellalphen
drop,NA,NA,bellatal
drop,NA,NA,"benzeneacetic acid, alpha-(hydroxymethyl)-, 9-methyl-3-oxa-9-azatricyclo(3.3.1.02,4)non-7-yl ester, (7(s)-(1alpha,2beta,4beta,5alpha,7beta))-"
drop,NA,NA,chardonna
drop,NA,NA,chardonna-2
drop,NA,NA,colidrops
drop,NA,NA,d-tal
drop,NA,NA,donnaphen
drop,NA,NA,donnapine
drop,NA,NA,donnatal
drop,NA,NA,elixiral
drop,NA,NA,haponal
drop,NA,NA,hyoscine
drop,NA,NA,hyosophen
drop,NA,NA,hypersed
drop,NA,NA,isopto hyoscine
drop,NA,NA,malatal
drop,NA,NA,maldemar
drop,NA,NA,phenobel
drop,NA,NA,phenohytro
drop,NA,NA,product containing scopolamine
drop,NA,NA,product containing scopolamine (medicinal product)
drop,NA,NA,scopace
drop,NA,NA,scopine (-)-tropate
drop,NA,NA,scopoderm tts
drop,NA,NA,scopolamine (substance)
drop,NA,NA,scopolamine topical
drop,NA,NA,servira
drop,NA,NA,spacol tablet
drop,NA,NA,spasmolin
drop,NA,NA,spasquid
drop,NA,NA,spastolate
drop,NA,NA,stahist reformulated apr 2013
drop,NA,NA,transderm-scop
drop,NA,NA,transderm-v
drop,NA,NA,transderm scop
drop,NA,NA,transderm v
drop,NA,NA,scopoderm
drop,NA,NA,hyoscine hydrob
drop,NA,NA,kwells
drop,NA,NA,kwells kids
drop,NA,NA,joy-rides
drop,NA,NA,(-)-rapamycin
drop,NA,NA,product containing sirolimus
drop,NA,NA,product containing sirolimus (medicinal product)
drop,NA,NA,rapamune
drop,NA,NA,rapamycin
drop,NA,NA,sirolimús
drop,NA,NA,sirolimus (substance)
drop,NA,NA,sirolimus [chemical/ingredient]
drop,NA,NA,sirolimusum
drop,NA,NA,"2,4-diguanidino-3,5,6-trihydroxycyclohexyl 5-deoxy-2-o-(2-deoxy-2-methylamino-alpha-l-glucopyranosyl)-3-c-formyl-beta-l-lyxopentanofuranoside"
drop,NA,NA,"d-streptamine, o-2-deoxy-2-(methylamino)-alpha-l-glucopyranosyl-(1-2)-o-5-deoxy-3-c-formyl-alpha-l-lyxofuranosyl-(1-4)-n,n'-bis(aminoiminomethyl)-"
drop,NA,NA,estreptomicina
drop,NA,NA,product containing streptomycin
drop,NA,NA,product containing streptomycin (medicinal product)
drop,NA,NA,product containing streptomycin in parenteral dosage form
drop,NA,NA,streptomicina
drop,NA,NA,streptomycin (substance)
drop,NA,NA,streptomycin [chemical/ingredient]
drop,NA,NA,streptomycin in parenteral dosage form
drop,NA,NA,streptomyzin
drop,NA,NA,streptomycin sulf
drop,NA,NA,"1h-purine-2,6-dione, 3,7-dihydro-3,7-dimethyl-"
drop,NA,NA,"3,7-dihydro-3,7-dimethyl-1h-purine-2,6-dione"
drop,NA,NA,"3,7-dimethylpurine-2,6-dione"
drop,NA,NA,"3,7-dimethylxanthine"
drop,NA,NA,theobromin
drop,NA,NA,theobromine (substance)
drop,NA,NA,theobromine [chemical/ingredient]
drop,NA,NA,"1h-imidazole, 4,5-dihydro-2-(phenylmethyl)-"
drop,NA,NA,2-benzyl-2-imidazoline
drop,NA,NA,"2-benzyl-4,5-imidazoline"
drop,NA,NA,2-benzylimidazoline
drop,NA,NA,"4,5-dihydro-2-(phenylmethyl)-1h-imidazole"
drop,NA,NA,benzalolin
drop,NA,NA,benzazolin
drop,NA,NA,priscoline hydrochloride
drop,NA,NA,product containing tolazoline
drop,NA,NA,product containing tolazoline (medicinal product)
drop,NA,NA,tolazil
drop,NA,NA,tolazine
drop,NA,NA,tolazolin
drop,NA,NA,tolazolina
drop,NA,NA,tolazoline (substance)
drop,NA,NA,tolazoline [chemical/ingredient]
drop,NA,NA,tolazolinum
drop,NA,NA,"1-propanone, 2-methyl-1-(4-methylphenyl)-3-(1-piperidinyl)-"
drop,NA,NA,tolperisone (substance)
drop,NA,NA,tolperisone [chemical/ingredient]
drop,NA,NA,"11β,16α,17α,21-tetrahydroxy-9α-fluoro-1,4-pregnadiene-3,20-dione"
drop,NA,NA,"9-fluoro-11β,16α,17,21-tetrahydroxypregna-1,4-diene-3,20-dione"
drop,NA,NA,"9α-fluoro-11β,16α,17,21-tetrahydroxypregna-1,4-diene-3,20-dione"
drop,NA,NA,"9α-fluoro-11β,16α,17α,21-tetrahydroxypregna-1,4-diene-3,20-dione"
drop,NA,NA,9α-fluoro-16α-hydroxyprednisolone
drop,NA,NA,acetocot
drop,NA,NA,adcortyl
drop,NA,NA,allernaze
drop,NA,NA,amcort
drop,NA,NA,aricin
drop,NA,NA,aristocort
drop,NA,NA,aristopak
drop,NA,NA,aristospan
drop,NA,NA,azmacort
drop,NA,NA,cenocort
drop,NA,NA,cinalog
drop,NA,NA,cinolar
drop,NA,NA,cinolone
drop,NA,NA,clinacort
drop,NA,NA,clinalog
